千変万化	3	せんぺんばんか	senpenbanka
千枚	3	せんまい	senmai
午睡	3	ごすい	gosui
半導体	3	はんどうたい	handoutai
協議離婚	3	きょうぎりこん	kyougirikon
南下	3	なんか	nanka
南シナ海	3	みなみシナかい, みなみしなかい	minamishinakai, minamishinakai
南京玉すだれ	3	ナンキンたますだれ	nankintamasudare
南区	3	みなみく	minamiku
南蛮漬け	3	なんばんづけ	nanbanzuke
南蛮渡来	3	なんばんとらい	nanbantorai
博す	3	はくす	hakusu
博愛	3	はくあい	hakuai
占星術	3	せんせいじゅつ	senseijutsu
卯の花	3	うのはな	unohana
危なげない	3	あぶなげない	abunagenai
危機回避	3	ききかいひ	kikikaihi
危険域	3	きけんいき	kikeniki
即応部隊	3	そくおうぶたい	sokuoubutai
厄除	3	やくよけ	yakuyoke
厚揚げ	3	あつあげ	atsuage
原子番号	3	げんしばんごう	genshibangou
原罪	3	げんざい	genzai
原野	3	げんや	gen'ya
厳命	3	げんめい	genmei
厳に	3	げんに	genni
参与	3	さんよ	san'yo
参画	3	さんかく	sankaku
参鶏湯	3	サムゲタン	samugetan
及び腰	3	およびごし	oyobigoshi
友チョコ	3	ともチョコ	tomochoko
友好関係	3	ゆうこうかんけい	yuukoukankei
友達感覚	3	ともだちかんかく	tomodachikankaku
双子座	3	ふたござ	futagoza
双方向	3	そうほうこう	souhoukou
反乱者	3	はんらんしゃ	hanransha
反対尋問	3	はんたいじんもん	hantaijinmon
反社会的	3	はんしゃかいてき	hanshakaiteki
反証	3	はんしょう	hanshou
反革命	3	はんかくめい	hankakumei
収穫物	3	しゅうかくぶつ	shuukakubutsu
取っかかり	3	とっかかり	tokkakari
取っ替え引っ替え	3	とっかえひっかえ	tokkaehikkae
取りあげる	3	とりあげる	toriageru
取り替えっこ	3	とりかえっこ	torikaekko
取り殺す	3	とりころす	torikorosu
取れたて	3	とれたて	toretate
取次ぐ	3	とりつぐ	toritsugu
取締	3	とりしまり	torishimari
取返し	3	とりかえし	torikaeshi
受	3	じゅ	ju
受け皿	3	うけざら	ukezara
受け渡す	3	うけわたす	ukewatasu
受精	3	じゅせい	jusei
受給	3	じゅきゅう	jukyuu
叙する	3	じょする	josuru
口ごたえ	3	くちごたえ	kuchigotae
口げんか	3	くちげんか, くちけんか, くちゲンカ	kuchigenka, kuchikenka, kuchigenka
口コミ	3	くちコミ, クチコミ	kuchikomi, kuchikomi
口喧嘩	3	くちげんか, くちけんか, くちゲンカ	kuchigenka, kuchikenka, kuchigenka
口座番号	3	こうざばんごう	kouzabangou
口撃	3	こうげき	kougeki
口枷	3	くちかせ	kuchikase
口角	3	こうかく	koukaku
口開け	3	くちあけ	kuchiake
古ぼける	3	ふるぼける	furubokeru
古びる	3	ふるびる	furubiru
古狸	3	ふるだぬき	furudanuki
古道具	3	ふるどうぐ, こどうぐ	furudougu, kodougu
叩き落とす	3	たたきおとす	tatakiotosu
只人	3	ただびと	tadabito
可否	3	かひ	kahi
可燃	3	かねん	kanen
可視	3	かし	kashi
台数	3	だいすう	daisuu
台湾人	3	たいわんじん	taiwanjin
叱りつける	3	しかりつける	shikaritsukeru
史上空前	3	しじょうくうぜん	shijoukuuzen
右巻き	3	みぎまき	migimaki
右心房	3	うしんぼう	ushinbou
右辺	3	うへん	uhen
各駅停車	3	かくえきていしゃ	kakuekiteisha
合唱団	3	がっしょうだん	gasshoudan
合格率	3	ごうかくりつ	goukakuritsu
合理主義	3	ごうりしゅぎ	gourishugi
吊り橋	3	つりばし, つりはし	tsuribashi, tsurihashi
同じ仲間	3	おなじなかま	onajinakama
同中	3	おなちゅう	onachuu
同乗者	3	どうじょうしゃ	doujousha
同好	3	どうこう	doukou
同姓	3	どうせい	dousei
同時代	3	どうじだい	doujidai
同社	3	どうしゃ	dousha
名句	3	めいく	meiku
名士	3	めいし	meishi
名文	3	めいぶん	meibun
名月	3	めいげつ	meigetsu
名水	3	めいすい	meisui
名産地	3	めいさんち	meisanchi
向かい側	3	むかいがわ	mukaigawa
君父	3	くんぷ	kunpu
否定文	3	ひていぶん	hiteibun
含有率	3	がんゆうりつ	gan'yuuritsu
吸い物	3	すいもの	suimono
吹きすさぶ	3	ふきすさぶ	fukisusabu
吹きつける	3	ふきつける	fukitsukeru
吹き消す	3	ふきけす	fukikesu
吾ら	3	われら	warera
呆気	3	あっけ	akke
呈する	3	ていする	teisuru
告別式	3	こくべつしき	kokubetsushiki
周辺諸国	3	しゅうへんしょこく	shuuhenshokoku
呪い殺す	3	のろいころす	noroikorosu
呪言	3	じゅごん, じゅげん	jugon, jugen
呵呵	3	かか	kaka
呼吸法	3	こきゅうほう	kokyuuhou
呼吸器	3	こきゅうき	kokyuuki
和洋中	3	わようちゅう	wayouchuu
和音	3	わおん	waon
咲き乱れる	3	さきみだれる	sakimidareru
咳込む	3	せきこむ	sekikomu
品数	3	しなかず	shinakazu
品揃え	3	しなぞろえ	shinazoroe
哺乳動物	3	ほにゅうどうぶつ	honyuudoubutsu
唐変木	3	とうへんぼく	touhenboku
唯々	3	ただただ	tadatada
唯我独尊	3	ゆいがどくそん	yuigadokuson
唸り声	3	うなりごえ	unarigoe
商船隊	3	しょうせんたい	shousentai
商魂	3	しょうこん	shoukon
善し悪し	3	よしあし, よしわるし	yoshiashi, yoshiwarushi
善性	3	ぜんせい	zensei
善玉	3	ぜんだま	zendama
喝破	3	かっぱ	kappa
喧伝	3	けんでん	kenden
喰い物	3	くいもの	kuimono
営倉	3	えいそう	eisou
営業時間	3	えいぎょうじかん	eigyoujikan
嗜む	3	たしなむ	tashinamu
嘔	3	むかつき	mukatsuki
嘘吐き	3	うそつき, ウソつき	usotsuki, usotsuki
嘘偽り	3	うそいつわり, ウソいつわり	usoitsuwari, usoitsuwari
嘯く	3	うそぶく	usobuku
噓	3	うそ, ウソ	uso, uso
噛み殺す	3	かみころす	kamikorosu
噛み締める	3	かみしめる	kamishimeru
噴き出る	3	ふきでる	fukideru
嚥下	3	えんげ, えんか	enge, enka
四つ目	3	よつめ	yotsume
四体	3	したい	shitai
四半期	3	しはんき	shihanki
四半世紀	3	しはんせいき	shihanseiki
四大元素	3	よんだいげんそ	yondaigenso
四時	3	よじ	yoji
四男	3	よんなん	yonnan
四足	3	しそく	shisoku
四隅	3	よすみ, しぐう	yosumi, shiguu
四重奏	3	しじゅうそう	shijuusou
四駆	3	よんく	yonku
回りこむ	3	まわりこむ	mawarikomu
回り物	3	まわりもの	mawarimono
回想シーン	3	かいそうシーン	kaisoushi-n
回答者	3	かいとうしゃ	kaitousha
団栗	3	どんぐり, ドングリ	donguri, donguri
困り者	3	こまりもの	komarimono
囲い込み	3	かこいこみ	kakoikomi
固焼き	3	かたやき	katayaki
固有名詞	3	こゆうめいし	koyuumeishi
国会議事堂	3	こっかいぎじどう	kokkaigijidou
国内外	3	こくないがい	kokunaigai
国務大臣	3	こくむだいじん	kokumudaijin
国境線	3	こっきょうせん	kokkyousen
国宝	3	こくほう	kokuhou
国教	3	こっきょう	kokkyou
国柄	3	くにがら	kunigara
国民国家	3	こくみんこっか	kokuminkokka
国道	3	こくどう	kokudou
国際結婚	3	こくさいけっこん	kokusaikekkon
国際電話	3	こくさいでんわ	kokusaidenwa
土俵際	3	どひょうぎわ	dohyougiwa
土塊	3	つちくれ, どかい	tsuchikure, dokai
土建屋	3	どけんや	doken'ya
土木工事	3	どぼくこうじ	dobokukouji
土竜	3	もぐら, むぐらもち, モグラ, モグラモチ	mogura, muguramochi, mogura, moguramochi
圧し	3	おし	oshi
圧力鍋	3	あつりょくなべ	atsuryokunabe
圧着	3	あっちゃく	acchaku
在家	3	ざいけ	zaike
在庫管理	3	ざいこかんり	zaikokanri
在野	3	ざいや	zaiya
地ならし	3	じならし	jinarashi
地デジ	3	ちデジ	chideji
地上げ	3	じあげ	jiage
地下組織	3	ちかそしき	chikasoshiki
地中海	3	ちちゅうかい	chichuukai
地域的	3	ちいきてき	chiikiteki
地域密着型	3	ちいきみっちゃくがた	chiikimicchakugata
地引き網	3	じびきあみ	jibikiami
地磁気	3	ちじき	chijiki
地肌	3	じはだ	jihada
地酒	3	じざけ	jizake
垂涎	3	すいぜん, すいえん	suizen, suien
型崩れ	3	かたくずれ	katakuzure
型通り	3	かたどおり	katadoori
型紙	3	かたがみ	katagami
埋め立て	3	うめたて	umetate
埋め尽くす	3	うめつくす	umetsukusu
埋め合わせる	3	うめあわせる	umeawaseru
埋没	3	まいぼつ	maibotsu
城跡	3	しろあと, じょうせき, じょうし	shiroato, jouseki, joushi
城外	3	じょうがい	jougai
埜	3	の, や	no, ya
執政	3	しっせい	shissei
執着心	3	しゅうちゃくしん	shuuchakushin
執筆者	3	しっぴつしゃ	shippitsusha
基く	3	もとづく	motozuku
基地局	3	きちきょく	kichikyoku
基礎研究	3	きそけんきゅう	kisokenkyuu
基金	3	ききん	kikin
堕す	3	だす	dasu
堕胎	3	だたい	datai
堤	3	つつみ	tsutsumi
報せる	3	しらせる	shiraseru
報道機関	3	ほうどうきかん	houdoukikan
塒	3	とぐろ	toguro
塗りたて	3	ぬりたて	nuritate
塗り絵	3	ぬりえ	nurie
塗り込む	3	ぬりこむ	nurikomu
塞ぎ込む	3	ふさぎこむ	fusagikomu
塩梅	3	えんばい	enbai
填る	3	はまる, ハマる	hamaru, hamaru
塩麹	3	しおこうじ	shiokouji
塹壕	3	ざんごう	zangou
塾通い	3	じゅくがよい	jukugayoi
墓碑	3	ぼひ	bohi
増え続ける	3	ふえつづける	fuetsuzukeru
増設	3	ぞうせつ	zousetsu
墨色	3	すみいろ	sumiiro
壁役	3	かべやく	kabeyaku
壁沿い	3	かべぞい	kabezoi
士官候補生	3	しかんこうほせい	shikankouhosei
壮麗	3	そうれい	sourei
声変わり	3	こえがわり	koegawari
声帯模写	3	せいたいもしゃ	seitaimosha
声紋	3	せいもん	seimon
売り手	3	うりて	urite
売れ筋	3	うれすじ	uresuji
売女	3	ばいた	baita
売春	3	ばいしゅん	baishun
壹	3	いち	ichi
壽	3	ことぶき	kotobuki
変てこ	3	へんてこ, ヘンテコ	henteko, henteko
変事	3	へんじ	henji
変更履歴	3	へんこうりれき	henkourireki
変節	3	へんせつ	hensetsu
変遷	3	へんせん	hensen
夏みかん	3	なつみかん, ナツミカン	natsumikan, natsumikan
夕闇	3	ゆうやみ	yuuyami
外タレ	3	がいタレ	gaitare
外交官	3	がいこうかん	gaikoukan
外交的	3	がいこうてき	gaikouteki
外付け	3	そとづけ	sotozuke
外来語	3	がいらいご	gairaigo
外洋	3	がいよう	gaiyou
外線	3	がいせん	gaisen
外面的	3	がいめんてき	gaimenteki
多湿	3	たしつ	tashitsu
多目的	3	たもくてき	tamokuteki
夜なべ	3	よなべ	yonabe
夜会	3	やかい	yakai
夜店	3	よみせ	yomise
夜桜	3	よざくら	yozakura
夜行	3	やこう, やぎょう	yakou, yagyou
夢うつつ	3	ゆめうつつ	yumeutsutsu
大げんか	3	おおげんか, おおゲンカ	oogenka, oogenka
大なり	3	だいなり, ダイナリ	dainari, dainari
大ばか	3	おおバカ, おおばか	oobaka, oobaka
大やけど	3	おおやけど	ooyakedo
大中小	3	だいちゅうしょう	daichuushou
大乱戦	3	だいらんせん	dairansen
大会社	3	だいがいしゃ	daigaisha
大兄	3	たいけい	taikei
大別	3	たいべつ	taibetsu
大動脈	3	だいどうみゃく	daidoumyaku
大厄	3	たいやく	taiyaku
大器晩成	3	たいきばんせい	taikibansei
大型連休	3	おおがたれんきゅう	oogatarenkyuu
大変身	3	だいへんしん	daihenshin
大妖	3	たいよう	taiyou
大安売り	3	おおやすうり	ooyasuuri
大店	3	おおだな	oodana
大愚	3	たいぐ	taigu
大杯	3	たいはい	taihai
大根おろし	3	だいこんおろし, だいこおろし	daikonoroshi, daikooroshi
大正琴	3	たいしょうごと	taishougoto
大水	3	おおみず	oomizu
大気圏内	3	たいきけんない	taikikennai
大瓶	3	おおびん	oobin
大理石	3	だいりせき	dairiseki
大盛	3	おおもり	oomori
大盤振る舞い	3	おおばんぶるまい, おうばんぶるまい	oobanburumai, oubanburumai
大腸がん	3	だいちょうがん, だいちょうガン	daichougan, daichougan
大腸	3	だいちょう	daichou
大腿	3	だいたい	daitai
大臼歯	3	だいきゅうし	daikyuushi
大虐殺	3	だいぎゃくさつ	daigyakusatsu
大蒜	3	にんにく, ニンニク	ninniku, ninniku
大衆食堂	3	たいしゅうしょくどう	taishuushokudou
大鍋	3	おおなべ	oonabe
大願	3	たいがん	taigan
大麦	3	おおむぎ, オオムギ	oomugi, oomugi
天パー	3	てんパー	tenpa-
天下一品	3	てんかいっぴん	tenkaippin
天下泰平	3	てんかたいへい	tenkataihei
天下無敵	3	てんかむてき	tenkamuteki
天分	3	てんぶん	tenbun
天婦羅	3	てんぷら, てんプラ, テンプラ	tenpura, tenpura, tenpura
天寿	3	てんじゅ	tenju
天文単位	3	てんもんたんい	tenmontani
天文学的	3	てんもんがくてき	tenmongakuteki
天晴れ	3	あっぱれ	appare
天然記念物	3	てんねんきねんぶつ	tennenkinenbutsu
天狗風	3	てんぐかぜ	tengukaze
天王星	3	てんのうせい, てんおうせい	tennousei, tenousei
天王山	3	てんのうざん	tennouzan
天真爛漫	3	てんしんらんまん	tenshinranman
天神	3	てんじん	tenjin
天草	3	てんぐさ, テングサ	tengusa, tengusa
天道	3	てんとう, てんどう	tentou, tendou
太平洋戦争	3	たいへいようせんそう	taiheiyousensou
太陽暦	3	たいようれき	taiyoureki
夫婦生活	3	ふうふせいかつ	fuufuseikatsu
失政	3	しっせい	shissei
失血	3	しっけつ	shikketsu
失調	3	しっちょう	shicchou
夷狄	3	いてき	iteki
奇々怪々	3	ききかいかい	kikikaikai
奇天烈	3	きてれつ, キテレツ	kiteretsu, kiteretsu
奇手	3	きしゅ	kishu
奇縁	3	きえん	kien
奇術	3	きじゅつ	kijutsu
奇襲攻撃	3	きしゅうこうげき	kishuukougeki
奉ずる	3	ほうずる	houzuru
契約違反	3	けいやくいはん	keiyakuihan
奢り	3	おごり	ogori
奥行き	3	おくゆき	okuyuki
奨励賞	3	しょうれいしょう	shoureishou
奨励	3	しょうれい	shourei
女っぽい	3	おんなっぽい	onnappoi
女たらし	3	おんなたらし	onnatarashi
女主人	3	おんなしゅじん	onnashujin
女性ホルモン	3	じょせいホルモン	joseihorumon
女性関係	3	じょせいかんけい	joseikankei
女房役	3	にょうぼうやく	nyoubouyaku
女生	3	じょせい	josei
女郎屋	3	じょろうや	jorouya
女顔	3	おんながお	onnagao
奴さん	3	やっこさん	yakkosan
奸賊	3	かんぞく	kanzoku
好事	3	こうじ, こうず	kouji, kouzu
好奇	3	こうき	kouki
好手	3	こうしゅ	koushu
好条件	3	こうじょうけん	koujouken
好景気	3	こうけいき	koukeiki
妖しい	3	あやしい	ayashii
妙ちくりん	3	みょうちくりん	myouchikurin
妙法	3	みょうほう	myouhou
妥協点	3	だきょうてん	dakyouten
姓氏	3	せいし	seishi
委細承知	3	いさいしょうち	isaishouchi
委細	3	いさい	isai
姿かたち	3	すがたかたち	sugatakatachi
婿養子	3	むこようし, ムコようし	mukoyoushi, mukoyoushi
嫁ぎ先	3	とつぎさき	totsugisaki
嫌な気持ち	3	いやなきもち	iyanakimochi
嫡子	3	ちゃくし	chakushi
子会社	3	こがいしゃ	kogaisha
子女	3	しじょ	shijo
子守唄	3	こもりうた	komoriuta
子育て支援	3	こそだてしえん	kosodateshien
子飼い	3	こがい	kogai
孤島	3	ことう	kotou
孤軍奮闘	3	こぐんふんとう	kogunfuntou
学生同士	3	がくせいどうし	gakuseidoushi
学習指導要領	3	がくしゅうしどうようりょう	gakushuushidouyouryou
学舎	3	がくしゃ	gakusha
学術研究	3	がくじゅつけんきゅう	gakujutsukenkyuu
宇宙局	3	うちゅうきょく	uchuukyoku
守勢	3	しゅせい	shusei
守護天使	3	しゅごてんし	shugotenshi
安宿	3	やすやど	yasuyado
安月給	3	やすげっきゅう	yasugekkyuu
安楽死	3	あんらくし	anrakushi
完全版	3	かんぜんはん	kanzenhan
完熟	3	かんじゅく	kanjuku
宗教上	3	しゅうきょうじょう	shuukyoujou
官位	3	かんい	kani
官女	3	かんじょ	kanjo
官能	3	かんのう	kannou
宙ぶらりん	3	ちゅうぶらりん	chuuburarin
定住	3	ていじゅう	teijuu
定期預金	3	ていきよきん	teikiyokin
宝玉	3	ほうぎょく	hougyoku
実像	3	じつぞう	jitsuzou
実務的	3	じつむてき	jitsumuteki
実年齢	3	じつねんれい	jitsunenrei
実施中	3	じっしちゅう	jisshichuu
実母	3	じつぼ	jitsubo
実現性	3	じつげんせい	jitsugensei
実装	3	じっそう	jissou
実話	3	じつわ	jitsuwa
実験的	3	じっけんてき	jikkenteki
客受け	3	きゃくうけ	kyakuuke
宣戦	3	せんせん	sensen
宣言書	3	せんげんしょ	sengensho
宮内省	3	くないしょう	kunaishou
宴会場	3	えんかいじょう	enkaijou
家々	3	いえいえ	ieie
家庭争議	3	かていそうぎ	kateisougi
家庭裁判所	3	かていさいばんしょ	kateisaibansho
家族サービス	3	かぞくサービス	kazokusa-bisu
家族団らん	3	かぞくだんらん	kazokudanran
家計簿	3	かけいぼ	kakeibo
家財道具	3	かざいどうぐ	kazaidougu
家長	3	かちょう	kachou
家風	3	かふう, いえかぜ	kafuu, iekaze
宿泊先	3	しゅくはくさき	shukuhakusaki
宿泊客	3	しゅくはくきゃく	shukuhakukyaku
宿無し	3	やどなし	yadonashi
宿直室	3	しゅくちょくしつ	shukuchokushitsu
寂寥	3	せきりょう	sekiryou
密告者	3	みっこくしゃ	mikkokusha
富士五湖	3	ふじごこ	fujigoko
寒冷	3	かんれい	kanrei
寒中水泳	3	かんちゅうすいえい	kanchuusuiei
寝ぼけ	3	ねぼけ	neboke
寝冷え	3	ねびえ	nebie
寝巻	3	ねまき	nemaki
寝汗	3	ねあせ, とうかん	nease, toukan
寝物語	3	ねものがたり	nemonogatari
寡聞	3	かぶん	kabun
審理	3	しんり	shinri
寸鉄	3	すんてつ	suntetsu
寺内	3	じない	jinai
封入	3	ふうにゅう	fuunyuu
封建制度	3	ほうけんせいど	houkenseido
専守防衛	3	せんしゅぼうえい	senshubouei
専業	3	せんぎょう	sengyou
射角	3	しゃかく	shakaku
将棋盤	3	しょうぎばん	shougiban
将軍職	3	しょうぐんしょく	shougunshoku
小バエ	3	こばえ, こバエ, コバエ	kobae, kobae, kobae
小京都	3	しょうきょうと	shoukyouto
小分け	3	こわけ	kowake
小唄	3	こうた	kouta
小奇麗	3	こぎれい	kogirei
小宇宙	3	しょううちゅう	shouuchuu
小役人	3	こやくにん	koyakunin
小憎らしい	3	こにくらしい	konikurashii
小惑星帯	3	しょうわくせいたい	shouwakuseitai
小玉	3	こだま	kodama
小癪	3	こしゃく	koshaku
小窓	3	こまど	komado
小紋	3	こもん	komon
小脇	3	こわき	kowaki
小躍り	3	こおどり	koodori
小部屋	3	こべや	kobeya
小遣い銭	3	こづかいせん	kozukaisen
小雨	3	こさめ, しょうう, こあめ	kosame, shouu, koame
小顔	3	こがお	kogao
小馬鹿	3	こばか, こバカ, コバカ	kobaka, kobaka, kobaka
小高い丘	3	こだかいおか	kodakaioka
少子化	3	しょうしか	shoushika
尖兵	3	せんぺい	senpei
就学	3	しゅうがく	shuugaku
就業時間	3	しゅうぎょうじかん	shuugyoujikan
尻もち	3	しりもち	shirimochi
尻軽女	3	しりがるおんな	shirigaruonna
尾長	3	おなが, オナガ	onaga, onaga
尾部	3	びぶ	bibu
尿意	3	にょうい	nyoui
居なくなる	3	いなくなる	inakunaru
居丈高	3	いたけだか	itakedaka
居住性	3	きょじゅうせい	kyojuusei
屏風	3	びょうぶ	byoubu
展示物	3	てんじぶつ	tenjibutsu
属領	3	ぞくりょう	zokuryou
履行	3	りこう	rikou
屯所	3	とんしょ	tonsho
山ごもり	3	やまごもり	yamagomori
山かけ	3	やまかけ	yamakake
山の神	3	やまのかみ	yamanokami
山原	3	やんばる	yanbaru
山地	3	さんち, やまち	sanchi, yamachi
山寺	3	やまでら	yamadera
山岳部	3	さんがくぶ	sangakubu
山岳地帯	3	さんがくちたい	sangakuchitai
山札	3	やまふだ	yamafuda
山林	3	さんりん	sanrin
山海	3	さんかい	sankai
山猫	3	やまねこ, ヤマネコ	yamaneko, yamaneko
山車	3	だし, さんしゃ	dashi, sansha
島嶼	3	とうしょ	tousho
崩御	3	ほうぎょ	hougyo
嵩む	3	かさむ	kasamu
川下り	3	かわくだり	kawakudari
川端	3	かわばた	kawabata
州	3	しゅう	shuu
巡査部長	3	じゅんさぶちょう	junsabuchou
巡礼者	3	じゅんれいしゃ	junreisha
工芸品	3	こうげいひん	kougeihin
左フック	3	ひだりフック	hidarifukku
左下	3	ひだりした	hidarishita
左前	3	ひだりまえ	hidarimae
左端	3	ひだりはし, さたん	hidarihashi, satan
左脳	3	さのう	sanou
左隣	3	ひだりどなり	hidaridonari
巨編	3	きょへん	kyohen
差し出る	3	さしでる	sashideru
差し当たって	3	さしあたって	sashiatatte
差し詰め	3	さしずめ, さしづめ	sashizume, sashizume
差し違える	3	さしちがえる	sashichigaeru
差し障る	3	さしさわる	sashisawaru
巻き付く	3	まきつく	makitsuku
巾着袋	3	きんちゃくぶくろ	kinchakubukuro
市区	3	しく	shiku
市外局番	3	しがいきょくばん	shigaikyokuban
市民会館	3	しみんかいかん	shiminkaikan
市町村	3	しちょうそん	shichouson
市議会議員	3	しぎかいぎいん	shigikaigiin
市議会	3	しぎかい	shigikai
希土類	3	きどるい	kidorui
希少価値	3	きしょうかち	kishoukachi
帝国兵	3	ていこくへい	teikokuhei
師走	3	しわす, しはす	shiwasu, shihasu
帯留め	3	おびどめ	obidome
帰りがけ	3	かえりがけ	kaerigake
帰り着く	3	かえりつく	kaeritsuku
常世	3	とこよ	tokoyo
常套手段	3	じょうとうしゅだん	joutoushudan
常設	3	じょうせつ	jousetsu
常識外れ	3	じょうしきはずれ	joushikihazure
幅跳び	3	はばとび	habatobi
干柿	3	ほしがき	hoshigaki
平伏	3	へいふく	heifuku
平和主義	3	へいわしゅぎ	heiwashugi
平和的解決	3	へいわてきかいけつ	heiwatekikaiketsu
平均年齢	3	へいきんねんれい	heikinnenrei
平手	3	ひらて	hirate
平衡	3	へいこう	heikou
平面的	3	へいめんてき	heimenteki
年代物	3	ねんだいもの	nendaimono
年俸制	3	ねんぽうせい	nenpousei
年商	3	ねんしょう	nenshou
年号	3	ねんごう	nengou
年増女	3	としまおんな	toshimaonna
年寄	3	としより	toshiyori
年甲斐	3	としがい	toshigai
年輪	3	ねんりん	nenrin
幻像	3	げんぞう	genzou
幻覚症状	3	げんかくしょうじょう	genkakushoujou
幼生	3	ようせい	yousei
幾ばく	3	いくばく	ikubaku
幾日	3	いくにち	ikunichi
広背筋	3	こうはいきん	kouhaikin
広辞苑	3	こうじえん	koujien
床入り	3	とこいり	tokoiri
度ごと	3	たびごと	tabigoto
座り込み	3	すわりこみ	suwarikomi
庭先	3	にわさき	niwasaki
廃仏毀釈	3	はいぶつきしゃく	haibutsukishaku
廃城	3	はいじょう	haijou
廃線	3	はいせん	haisen
延べ	3	のべ	nobe
建て替え	3	たてかえ	tatekae
建立	3	こんりゅう, けんりつ	konryuu, kenritsu
建設中	3	けんせつちゅう	kensetsuchuu
建設大臣	3	けんせつだいじん	kensetsudaijin
建設現場	3	けんせつげんば	kensetsugenba
弊所	3	へいしょ	heisho
式次第	3	しきしだい	shikishidai
弓引く	3	ゆみひく	yumihiku
引きずり下ろす	3	ひきずりおろす	hikizuriorosu
引き出物	3	ひきでもの	hikidemono
引き回す	3	ひきまわす	hikimawasu
引き延ばし	3	ひきのばし	hikinobashi
引き当てる	3	ひきあてる	hikiateru
引き摺る	3	ひきずる	hikizuru
引き潮	3	ひきしお	hikishio
引き立て	3	ひきたて	hikitate
引っぱたく	3	ひっぱたく	hippataku
引っ掻き回す	3	ひっかきまわす	hikkakimawasu
引換券	3	ひきかえけん	hikikaeken
引越	3	ひっこし	hikkoshi
弟御	3	おとうとご	otoutogo
弱弱しい	3	よわよわしい	yowayowashii
張りつめる	3	はりつめる	haritsumeru
張り付ける	3	はりつける	haritsukeru
張り出し	3	はりだし	haridashi
強いところ	3	つよいところ	tsuyoitokoro
強い所	3	つよいところ	tsuyoitokoro
強制収容	3	きょうせいしゅうよう	kyouseishuuyou
強国	3	きょうこく	kyoukoku
強弁	3	きょうべん	kyouben
強情っ張り	3	ごうじょうっぱり	goujouppari
強権	3	きょうけん	kyouken
強硬	3	きょうこう	kyoukou
当てつけ	3	あてつけ	atetsuke
形状記憶合金	3	けいじょうきおくごうきん	keijoukiokugoukin
形質	3	けいしつ	keishitsu
彩度	3	さいど	saido
彫像	3	ちょうぞう	chouzou
役場	3	やくば	yakuba
彼の世	3	あのよ	anoyo
彼奴ら	3	あいつら	aitsura
征服欲	3	せいふくよく	seifukuyoku
征討	3	せいとう	seitou
待ちこがれる	3	まちこがれる	machikogareru
待合室	3	まちあいしつ	machiaishitsu
律義	3	りちぎ	richigi
後ずさる	3	あとずさる, あとじさる	atozusaru, atojisaru
後に	3	のちに	nochini
後光	3	ごこう	gokou
後塵	3	こうじん	koujin
後後	3	あとあと, のちのち	atoato, nochinochi
後援	3	こうえん	kouen
後日談	3	ごじつだん	gojitsudan
後程	3	のちほど	nochihodo
後追い	3	あとおい	atooi
後輪	3	こうりん, あとわ	kourin, atowa
後送	3	こうそう	kousou
徐々	3	じょじょ	jojo
徐行	3	じょこう	jokou
従妹	3	じゅうまい, いとこ	juumai, itoko
従姉妹	3	いとこ, じゅうしまい	itoko, juushimai
従属国	3	じゅうぞくこく	juuzokukoku
得てして	3	えてして	eteshite
得意先	3	とくいさき	tokuisaki
得票	3	とくひょう	tokuhyou
御一緒	3	ごいっしょ	goissho
御の字	3	おんのじ	onnoji
御主人様	3	ごしゅじんさま	goshujinsama
御主人	3	ごしゅじん	goshujin
御付き	3	おつき	otsuki
御免下さい	3	ごめんください	gomenkudasai
御大層	3	ごたいそう	gotaisou
御存知	3	ごぞんじ	gozonji
御恩	3	ごおん	goon
御法度	3	ごはっと	gohatto
復しゅう心	3	ふくしゅうしん	fukushuushin
復刻版	3	ふっこくばん	fukkokuban
循環器	3	じゅんかんき	junkanki
徳島県	3	とくしまけん	tokushimaken
徴発	3	ちょうはつ	chouhatsu
徴集	3	ちょうしゅう	choushuu
心ならずも	3	こころならずも	kokoronarazumo
心不全	3	しんふぜん	shinfuzen
心無い	3	こころない	kokoronai
心理カウンセラー	3	しんりカウンセラー	shinrikaunsera-
心療内科	3	しんりょうないか	shinryounaika
心臓破り	3	しんぞうやぶり	shinzouyaburi
心象風景	3	しんしょうふうけい	shinshoufuukei
心配要らない	3	しんぱいいらない	shinpaiiranai
心頭	3	しんとう	shintou
必中	3	ひっちゅう	hicchuu
必要ならば	3	ひつようならば	hitsuyounaraba
必要なし	3	ひつようなし	hitsuyounashi
忌	3	いみ	imi
忌む	3	いむ	imu
志願兵	3	しがんへい	shiganhei
応募作品	3	おうぼさくひん	oubosakuhin
応急修理	3	おうきゅうしゅうり	oukyuushuuri
応援団長	3	おうえんだんちょう	ouendanchou
応相談	3	おうそうだん	ousoudan
応酬	3	おうしゅう	oushuu
快気祝い	3	かいきいわい	kaikiiwai
快癒	3	かいゆ	kaiyu
快速	3	かいそく	kaisoku
念書	3	ねんしょ	nensho
怖気づく	3	おじけづく	ojikezuku
思いきや	3	おもいきや	omoikiya
思いすごし	3	おもいすごし	omoisugoshi
思い煩う	3	おもいわずらう	omoiwazurau
思う壺	3	おもうつぼ, おもうツボ	omoutsubo, omoutsubo
思想家	3	しそうか	shisouka
怠り	3	おこたり	okotari
急く	3	せく	seku
急ピッチ	3	きゅうピッチ	kyuupicchi
